SHIP, NATION, SURVEY, FREQUENCY, TR, DATE, TIME, LOGSTART, LOGSTOP, LONGITUDE, LATITUDE, DEPTH, CAP, TOTAL
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 04:56:36, 2132.30, 2132.40, -37.72781, 63.78720, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 04:57:10, 2132.40, 2132.50, -37.72985, 63.78850, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 04:57:46, 2132.50, 2132.60, -37.73201, 63.78989, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 04:58:22, 2132.60, 2132.70, -37.73425, 63.79124, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 04:58:57, 2132.70, 2132.80, -37.73637, 63.79258, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 04:59:33, 2132.80, 2132.90, -37.73855, 63.79395, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:00:08, 2132.90, 2133.00, -37.74063, 63.79529, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:00:43, 2133.00, 2133.10, -37.74274, 63.79663, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:01:19, 2133.10, 2133.20, -37.74498, 63.79800, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:01:54, 2133.20, 2133.30, -37.74716, 63.79934, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:02:30, 2133.30, 2133.40, -37.74943, 63.80069, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:03:04, 2133.40, 2133.50, -37.75153, 63.80200, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:03:39, 2133.50, 2133.60, -37.75370, 63.80334, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:04:15, 2133.60, 2133.70, -37.75588, 63.80474, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:04:50, 2133.70, 2133.80, -37.75796, 63.80611, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:05:25, 2133.80, 2133.90, -37.76009, 63.80746, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:06:00, 2133.90, 2134.00, -37.76226, 63.80883, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:06:35, 2134.00, 2134.10, -37.76442, 63.81019, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:07:10, 2134.10, 2134.20, -37.76654, 63.81154, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:07:45, 2134.20, 2134.30, -37.76871, 63.81289, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:08:21, 2134.30, 2134.40, -37.77089, 63.81428, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:08:55, 2134.40, 2134.50, -37.77296, 63.81560, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:09:30, 2134.50, 2134.60, -37.77514, 63.81694, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:10:05, 2134.60, 2134.70, -37.77730, 63.81830, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:10:40, 2134.70, 2134.80, -37.77945, 63.81966, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:11:15, 2134.80, 2134.90, -37.78164, 63.82100, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:11:49, 2134.90, 2135.00, -37.78374, 63.82233, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:12:24, 2135.00, 2135.10, -37.78594, 63.82368, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:12:59, 2135.10, 2135.20, -37.78816, 63.82504, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:13:34, 2135.20, 2135.30, -37.79030, 63.82642, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:14:09, 2135.30, 2135.40, -37.79250, 63.82779, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:14:42, 2135.40, 2135.50, -37.79453, 63.82909, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:15:17, 2135.50, 2135.60, -37.79673, 63.83047, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:15:51, 2135.60, 2135.70, -37.79882, 63.83183, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:16:25, 2135.70, 2135.80, -37.80095, 63.83317, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:17:00, 2135.80, 2135.90, -37.80313, 63.83457, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:17:33, 2135.90, 2136.00, -37.80521, 63.83589, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:18:07, 2136.00, 2136.10, -37.80744, 63.83724, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:18:41, 2136.10, 2136.20, -37.80961, 63.83859, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:19:15, 2136.20, 2136.30, -37.81176, 63.83994, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:19:50, 2136.30, 2136.40, -37.81399, 63.84129, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:20:24, 2136.40, 2136.50, -37.81607, 63.84267, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:20:59, 2136.50, 2136.60, -37.81817, 63.84409, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:21:35, 2136.60, 2136.70, -37.82037, 63.84554, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:22:09, 2136.70, 2136.80, -37.82243, 63.84689, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:22:44, 2136.80, 2136.90, -37.82458, 63.84828, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:23:18, 2136.90, 2137.00, -37.82661, 63.84965, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:23:52, 2137.00, 2137.10, -37.82866, 63.85101, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:24:27, 2137.10, 2137.20, -37.83076, 63.85240, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:25:02, 2137.20, 2137.30, -37.83287, 63.85380, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:25:36, 2137.30, 2137.40, -37.83493, 63.85516, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:26:10, 2137.40, 2137.50, -37.83695, 63.85652, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:26:45, 2137.50, 2137.60, -37.83905, 63.85791, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:27:19, 2137.60, 2137.70, -37.84108, 63.85929, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:27:54, 2137.70, 2137.80, -37.84318, 63.86069, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:28:29, 2137.80, 2137.90, -37.84529, 63.86212, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:29:03, 2137.90, 2138.00, -37.84732, 63.86348, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:29:37, 2138.00, 2138.10, -37.84935, 63.86483, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:30:12, 2138.10, 2138.20, -37.85149, 63.86621, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:30:47, 2138.20, 2138.30, -37.85359, 63.86760, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:31:22, 2138.30, 2138.40, -37.85566, 63.86900, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:31:56, 2138.40, 2138.50, -37.85770, 63.87035, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:32:30, 2138.50, 2138.60, -37.85971, 63.87172, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:33:05, 2138.60, 2138.70, -37.86182, 63.87313, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:33:40, 2138.70, 2138.80, -37.86390, 63.87455, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:34:13, 2138.79, 2138.90, -37.86587, 63.87587, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:34:48, 2138.90, 2139.00, -37.86801, 63.87727, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:35:23, 2139.00, 2139.10, -37.87008, 63.87867, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:35:57, 2139.10, 2139.20, -37.87208, 63.88004, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:36:32, 2139.20, 2139.30, -37.87417, 63.88146, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:37:07, 2139.30, 2139.40, -37.87629, 63.88286, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:37:41, 2139.40, 2139.50, -37.87835, 63.88422, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:38:15, 2139.50, 2139.60, -37.88046, 63.88557, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:38:49, 2139.60, 2139.70, -37.88249, 63.88694, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:39:23, 2139.70, 2139.80, -37.88451, 63.88833, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:39:58, 2139.80, 2139.90, -37.88663, 63.88974, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:40:32, 2139.90, 2140.00, -37.88866, 63.89112, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:41:06, 2140.00, 2140.10, -37.89072, 63.89251, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:41:39, 2140.10, 2140.20, -37.89274, 63.89386, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:42:14, 2140.20, 2140.30, -37.89489, 63.89528, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:42:47, 2140.30, 2140.40, -37.89693, 63.89669, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:43:21, 2140.40, 2140.50, -37.89891, 63.89804, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:43:55, 2140.50, 2140.60, -37.90105, 63.89948, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:44:29, 2140.60, 2140.70, -37.90309, 63.90081, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:45:03, 2140.70, 2140.80, -37.90520, 63.90217, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:45:37, 2140.80, 2140.90, -37.90731, 63.90353, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:46:12, 2140.90, 2141.00, -37.90952, 63.90491, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:46:46, 2141.00, 2141.10, -37.91167, 63.90630, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:47:20, 2141.10, 2141.20, -37.91375, 63.90760, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:47:54, 2141.20, 2141.30, -37.91589, 63.90900, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:48:28, 2141.30, 2141.40, -37.91798, 63.91036, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:49:03, 2141.40, 2141.50, -37.92018, 63.91176, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:49:37, 2141.50, 2141.60, -37.92230, 63.91312, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:50:11, 2141.60, 2141.70, -37.92440, 63.91448, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:50:45, 2141.70, 2141.80, -37.92652, 63.91584, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:51:20, 2141.80, 2141.90, -37.92867, 63.91723, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:51:55, 2141.90, 2142.00, -37.93073, 63.91859, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:52:29, 2142.00, 2142.10, -37.93285, 63.91993, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:53:04, 2142.10, 2142.20, -37.93497, 63.92133, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:53:38, 2142.20, 2142.30, -37.93703, 63.92270, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:54:13, 2142.30, 2142.40, -37.93919, 63.92410, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:54:47, 2142.40, 2142.50, -37.94128, 63.92546, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:55:21, 2142.50, 2142.60, -37.94340, 63.92684, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:55:55, 2142.60, 2142.70, -37.94555, 63.92819, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:56:29, 2142.70, 2142.80, -37.94762, 63.92955, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:57:04, 2142.80, 2142.90, -37.94975, 63.93095, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:57:39, 2142.90, 2143.00, -37.95192, 63.93232, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:58:13, 2143.00, 2143.10, -37.95402, 63.93365, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:58:48, 2143.10, 2143.20, -37.95612, 63.93504, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:59:23, 2143.20, 2143.30, -37.95820, 63.93644, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 05:59:57, 2143.30, 2143.40, -37.96031, 63.93783, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:00:31, 2143.40, 2143.50, -37.96238, 63.93918, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:01:06, 2143.50, 2143.60, -37.96447, 63.94054, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:01:40, 2143.60, 2143.70, -37.96668, 63.94190, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:02:15, 2143.70, 2143.80, -37.96884, 63.94322, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:02:50, 2143.80, 2143.90, -37.97108, 63.94458, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:03:24, 2143.90, 2144.00, -37.97328, 63.94592, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:03:58, 2144.00, 2144.10, -37.97551, 63.94721, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:04:33, 2144.10, 2144.20, -37.97780, 63.94855, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:05:08, 2144.20, 2144.30, -37.98001, 63.94992, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:05:43, 2144.30, 2144.40, -37.98226, 63.95128, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:06:17, 2144.40, 2144.50, -37.98447, 63.95260, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:06:51, 2144.50, 2144.60, -37.98668, 63.95391, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:07:26, 2144.60, 2144.70, -37.98897, 63.95527, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:08:00, 2144.70, 2144.80, -37.99125, 63.95660, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:08:35, 2144.80, 2144.90, -37.99354, 63.95791, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:09:11, 2144.90, 2145.00, -37.99578, 63.95923, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:09:46, 2145.00, 2145.10, -37.99799, 63.96053, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:10:22, 2145.10, 2145.20, -38.00036, 63.96189, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:10:58, 2145.20, 2145.30, -38.00267, 63.96314, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:11:35, 2145.30, 2145.40, -38.00502, 63.96449, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:12:10, 2145.40, 2145.50, -38.00717, 63.96580, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:12:46, 2145.50, 2145.60, -38.00944, 63.96713, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:13:22, 2145.60, 2145.70, -38.01171, 63.96845, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:13:58, 2145.70, 2145.80, -38.01400, 63.96977, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:14:35, 2145.80, 2145.90, -38.01634, 63.97113, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:15:10, 2145.90, 2146.00, -38.01858, 63.97245, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:15:46, 2146.00, 2146.10, -38.02080, 63.97371, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:16:23, 2146.10, 2146.20, -38.02323, 63.97508, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:16:59, 2146.20, 2146.30, -38.02541, 63.97634, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:17:36, 2146.30, 2146.40, -38.02779, 63.97772, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:18:11, 2146.40, 2146.50, -38.02998, 63.97900, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:18:48, 2146.50, 2146.60, -38.03213, 63.98036, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:19:24, 2146.60, 2146.70, -38.03441, 63.98173, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:20:01, 2146.70, 2146.80, -38.03672, 63.98304, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:20:37, 2146.80, 2146.90, -38.03893, 63.98439, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:21:12, 2146.90, 2147.00, -38.04113, 63.98574, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:21:48, 2147.00, 2147.10, -38.04319, 63.98708, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:22:24, 2147.10, 2147.20, -38.04529, 63.98848, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:22:59, 2147.20, 2147.30, -38.04747, 63.98986, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:23:35, 2147.30, 2147.40, -38.04958, 63.99120, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:24:10, 2147.40, 2147.50, -38.05165, 63.99254, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:24:46, 2147.50, 2147.60, -38.05388, 63.99395, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:25:22, 2147.60, 2147.70, -38.05606, 63.99532, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:25:57, 2147.70, 2147.80, -38.05816, 63.99665, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:26:33, 2147.80, 2147.90, -38.06036, 63.99802, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:27:09, 2147.90, 2148.00, -38.06262, 63.99938, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:27:44, 2148.00, 2148.10, -38.06476, 64.00071, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:28:20, 2148.10, 2148.20, -38.06684, 64.00208, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:28:56, 2148.20, 2148.30, -38.06888, 64.00347, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:29:32, 2148.30, 2148.40, -38.07092, 64.00488, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:30:08, 2148.40, 2148.50, -38.07298, 64.00629, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:30:43, 2148.50, 2148.60, -38.07497, 64.00764, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:31:19, 2148.60, 2148.70, -38.07700, 64.00906, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:31:56, 2148.70, 2148.80, -38.07907, 64.01049, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:32:32, 2148.80, 2148.90, -38.08107, 64.01190, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:33:07, 2148.90, 2149.00, -38.08301, 64.01326, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:33:44, 2149.00, 2149.10, -38.08509, 64.01470, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:34:19, 2149.10, 2149.20, -38.08711, 64.01605, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:34:55, 2149.20, 2149.30, -38.08917, 64.01745, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:35:31, 2149.30, 2149.40, -38.09127, 64.01884, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:36:07, 2149.40, 2149.50, -38.09329, 64.02025, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:36:42, 2149.50, 2149.60, -38.09529, 64.02161, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:37:18, 2149.60, 2149.70, -38.09739, 64.02300, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:37:53, 2149.70, 2149.80, -38.09945, 64.02435, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:38:29, 2149.80, 2149.90, -38.10158, 64.02574, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:39:05, 2149.90, 2150.00, -38.10376, 64.02711, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:39:40, 2150.00, 2150.10, -38.10583, 64.02847, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:40:16, 2150.10, 2150.20, -38.10795, 64.02988, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:40:51, 2150.20, 2150.30, -38.11007, 64.03124, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:41:27, 2150.30, 2150.40, -38.11229, 64.03265, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:42:01, 2150.40, 2150.50, -38.11446, 64.03396, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:42:35, 2150.50, 2150.60, -38.11673, 64.03530, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:43:11, 2150.60, 2150.70, -38.11895, 64.03664, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:43:46, 2150.70, 2150.80, -38.12114, 64.03799, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:44:21, 2150.80, 2150.90, -38.12337, 64.03933, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:44:55, 2150.90, 2151.00, -38.12558, 64.04062, 0.0, 0.0, 0.0
Eros, Norway, 2020899, 38000, 2, 2020.09.09, 06:45:29, 2151.00, 2151.10, -38.12785, 64.04198, 0.0, 0.0, 0.0
